nombre d'arretes sur 100 noeuds = 10
nombre de procs = 1
ratio = 1
454.603454 	202.041939 	154.995917 	226.779965 	220.406504 	139.035545 	140.397494 	
464.749558 	206.551228 	156.260381 	Over_Deadline 	Over_Deadline 	142.807067 	143.027542 	
477.026143 	212.007379 	159.917862 	Over_Deadline 	Over_Deadline 	145.363233 	146.745428 	
486.266503 	216.114123 	162.239128 	262.078002 	256.734177 	148.214054 	148.114292 	
ratio = 6
560.426229 	249.073342 	159.818565 	253.022813 	250.163872 	148.723739 	148.511132 	
465.694942 	206.971390 	132.910880 	212.090564 	221.423669 	125.015607 	123.122632 	
499.847275 	222.149901 	141.770906 	223.989251 	205.928409 	132.008614 	133.094670 	
511.505404 	227.331188 	147.874922 	209.763642 	203.769270 	134.878530 	134.744977 	
461.709044 	205.199915 	125.574836 	198.769390 	188.797282 	122.958250 	121.817673 	
480.037009 	213.345515 	130.757951 	231.948872 	232.448046 	127.805403 	127.958119 	
499.336521 	221.922904 	137.341812 	Over_Deadline 	191.867371 	131.660416 	132.683961 	
494.066248 	219.580608 	144.680108 	Over_Deadline 	Over_Deadline 	130.976910 	130.943872 	
477.447728 	212.194746 	134.516090 	217.056264 	215.201842 	126.814545 	126.915184 	
497.546891 	221.127529 	144.735900 	218.505752 	225.393564 	132.214334 	132.385499 	
ratio = 7
488.046630 	216.905275 	112.823947 	187.164030 	185.571842 	108.212095 	108.677510 	
507.910428 	225.733453 	122.928969 	187.468981 	180.070440 	112.374388 	112.801516 	
491.284901 	218.344478 	112.918025 	188.254701 	187.314506 	109.417959 	109.381879 	
513.654058 	228.286127 	125.541228 	Over_Deadline 	Over_Deadline 	114.231226 	116.059146 	
510.928989 	227.075009 	115.836863 	176.234804 	170.827747 	113.934555 	114.909498 	
493.529619 	219.342111 	117.173976 	197.848892 	192.388181 	109.541742 	109.972975 	
472.909516 	210.177803 	111.165364 	173.626361 	165.900349 	104.740691 	105.077430 	
511.680034 	227.408800 	123.747153 	175.638855 	178.544563 	113.962285 	114.022431 	
505.548362 	224.683667 	111.730735 	175.455384 	184.208682 	111.612867 	111.767965 	
511.172721 	227.183332 	125.070640 	168.583120 	176.679074 	114.674806 	115.325969 	
ratio = 8
541.392547 	240.614097 	106.645585 	161.083825 	157.587493 	98.864575 	100.917704 	
488.060768 	216.911559 	95.618855 	135.535545 	136.826963 	87.772210 	87.889332 	
479.127567 	212.941326 	91.114115 	140.906528 	144.031859 	87.637565 	88.355233 	
464.220639 	206.316158 	86.626508 	122.116636 	122.117330 	83.412044 	83.183875 	
516.913228 	229.734618 	98.080891 	125.909710 	127.303519 	94.237095 	94.832809 	
538.895875 	239.504488 	105.433329 	130.372796 	129.441348 	97.818846 	97.861177 	
526.983390 	234.210156 	97.589460 	135.621308 	130.305406 	95.244610 	97.376071 	
522.167515 	232.069810 	101.675869 	147.369163 	140.955659 	94.064481 	95.517443 	
488.368367 	217.048266 	95.146650 	130.974042 	121.715195 	88.391168 	89.925903 	
547.674219 	243.405896 	104.627037 	144.657069 	137.059816 	100.043160 	99.743552 	
ratio = 9
443.151362 	196.952222 	64.679781 	88.791949 	84.535786 	61.043632 	61.540198 	
510.101127 	226.707078 	76.527298 	101.080586 	103.381232 	71.653330 	73.195809 	
463.246158 	205.883064 	65.303564 	87.246549 	82.138133 	63.703981 	63.689733 	
487.835711 	216.811535 	72.020298 	88.387737 	93.972055 	68.501474 	68.452932 	
514.478656 	228.652607 	71.428315 	93.353626 	92.637441 	71.393670 	71.300123 	
537.261536 	238.778129 	75.202185 	85.854539 	84.392509 	73.966344 	75.246721 	
551.937066 	245.300456 	81.372719 	112.054090 	103.191420 	76.801340 	78.355819 	
464.208711 	206.310856 	66.930975 	88.999073 	83.679777 	65.133847 	65.460852 	
456.584889 	202.922559 	68.112727 	81.718740 	80.864659 	65.481364 	64.250711 	
479.124897 	212.940140 	71.589943 	89.360891 	88.159753 	67.701150 	68.872016 	
ratio = 10
548.233811 	243.654598 	53.723684 	63.006990 	59.619648 	53.166259 	55.351822 	
527.948166 	234.638936 	55.790225 	68.754509 	65.052252 	52.511572 	55.213068 	
496.052942 	220.463565 	49.255412 	51.943459 	52.026397 	49.452128 	49.515851 	
482.072003 	214.249939 	47.710512 	56.230189 	53.900333 	46.975013 	48.645125 	
480.135951 	213.389488 	46.885229 	54.438205 	54.438205 	47.476086 	47.476086 	
467.449480 	207.751169 	47.674275 	57.365633 	51.280541 	45.926878 	48.724369 	
537.588493 	238.923441 	51.150701 	53.895701 	54.258351 	51.217651 	51.480099 	
512.589991 	227.813217 	53.361211 	56.799110 	55.624001 	51.642605 	51.896541 	
488.470723 	217.093757 	48.472760 	55.136435 	54.027293 	48.472760 	49.082403 	
486.715524 	216.313684 	48.708063 	51.442000 	48.461045 	46.982281 	49.546022 	
nombre de procs = 50
ratio = 1
491.364355 	491.364355 	396.646387 	401.151437 	401.151437 	488.924127 	488.924127 	
512.029651 	512.029651 	383.889037 	419.549417 	419.549417 	505.636162 	505.636162 	
432.979787 	432.979787 	406.549848 	408.734668 	408.734668 	432.182813 	432.182813 	
479.077203 	479.077203 	344.671621 	355.649364 	355.649364 	476.156519 	476.156519 	
506.772880 	506.772880 	407.806670 	415.392021 	415.392021 	504.261414 	504.261414 	
476.539388 	476.539388 	352.348928 	358.558348 	358.558348 	473.090968 	473.090968 	
499.223631 	499.223631 	476.024359 	478.180095 	478.180095 	498.373917 	498.373917 	
535.336538 	535.336538 	513.724638 	513.724638 	513.724638 	534.631360 	534.631360 	
455.869787 	455.869787 	313.267780 	333.081197 	333.081197 	452.180832 	452.180832 	
535.956872 	535.956872 	450.871358 	442.422407 	442.422407 	533.571584 	533.571584 	
ratio = 2
508.008647 	225.777105 	221.508052 	297.611064 	297.611064 	222.673493 	222.673493 	
499.119888 	221.826625 	218.352921 	263.566633 	263.566633 	218.352921 	218.352921 	
451.850993 	200.818647 	193.215693 	249.107942 	249.107942 	195.048907 	195.048907 	
486.829004 	216.364119 	213.766790 	284.808203 	284.808203 	213.766790 	213.766790 	
513.732008 	228.320770 	224.842180 	295.174516 	295.174516 	224.913041 	224.913041 	
461.856913 	205.265634 	193.365487 	246.565297 	246.565297 	195.693188 	195.693188 	
541.198940 	240.528052 	233.563136 	296.392039 	296.392039 	233.888060 	233.888060 	
521.105286 	231.597717 	223.370574 	276.236715 	276.236715 	225.048525 	225.048525 	
531.259317 	236.110530 	231.712581 	317.133061 	317.133061 	231.712581 	231.712581 	
491.517603 	218.447899 	207.567852 	278.947233 	278.947233 	207.567852 	207.567852 	
ratio = 3
